identity_key,reading_type,reading_name,source_label,display_ref,canonical_mt_ref,canonical_lxx_ref,source_convention,canonicalization_confidence,canonicalization_note,spans_json
rid_4d92d06751339ef3ceae,scripture,,Isa 40:9-31,Isa 40:9-31,Isa 40:9-31,Isa 40:9-31,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 40:9-31"", ""canonical_mt_ref"": ""Isa 40:9-31"", ""chapter_end"": 40, ""chapter_start"": 40, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 40:9-31"", ""validation_basis"": """", ""verse_end"": 31, ""verse_start"": 9}]"
rid_093d5eedb086e29ebc63,scripture,,Isa 41:4-14,Isa 41:4-14,Isa 41:4-14,Isa 41:4-14,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 41:4-14"", ""canonical_mt_ref"": ""Isa 41:4-14"", ""chapter_end"": 41, ""chapter_start"": 41, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 41:4-14"", ""validation_basis"": """", ""verse_end"": 14, ""verse_start"": 4}]"
rid_d6f2833271b2dfe3f053,scripture,,Isa 42:5-16,Isa 42:5-16,Isa 42:5-16,Isa 42:5-16,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 42:5-16"", ""canonical_mt_ref"": ""Isa 42:5-16"", ""chapter_end"": 42, ""chapter_start"": 42, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 42:5-16"", ""validation_basis"": """", ""verse_end"": 16, ""verse_start"": 5}]"
rid_5de3b57a8eb2e60b67f9,scripture,,Isa 43:1-9,Isa 43:1-9,Isa 43:1-9,Isa 43:1-9,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 43:1-9"", ""canonical_mt_ref"": ""Isa 43:1-9"", ""chapter_end"": 43, ""chapter_start"": 43, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 43:1-9"", ""validation_basis"": """", ""verse_end"": 9, ""verse_start"": 1}]"
rid_f28943ae9157d9dc17c8,scripture,,Isa 43:10-28,Isa 43:10-28,Isa 43:10-28,Isa 43:10-28,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 43:10-28"", ""canonical_mt_ref"": ""Isa 43:10-28"", ""chapter_end"": 43, ""chapter_start"": 43, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 43:10-28"", ""validation_basis"": """", ""verse_end"": 28, ""verse_start"": 10}]"
rid_d998ec3f3cdf11d28d2e,scripture,,Isa 43:16-44:6,Isa 43:16-44:6,Isa 43:16-44:6,Isa 43:16-44:6,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 43:16-44:6"", ""canonical_mt_ref"": ""Isa 43:16-44:6"", ""chapter_end"": 44, ""chapter_start"": 43, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 43:16-44:6"", ""validation_basis"": """", ""verse_end"": 6, ""verse_start"": 16}]"
rid_d83435172422f2c9d401,scripture,,Isa 44:1-8,Isa 44:1-8,Isa 44:1-8,Isa 44:1-8,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 44:1-8"", ""canonical_mt_ref"": ""Isa 44:1-8"", ""chapter_end"": 44, ""chapter_start"": 44, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 44:1-8"", ""validation_basis"": """", ""verse_end"": 8, ""verse_start"": 1}]"
rid_b95b0c7cd2e5bb5f1850,scripture,,Isa 44:21-28,Isa 44:21-28,Isa 44:21-28,Isa 44:21-28,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 44:21-28"", ""canonical_mt_ref"": ""Isa 44:21-28"", ""chapter_end"": 44, ""chapter_start"": 44, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 44:21-28"", ""validation_basis"": """", ""verse_end"": 28, ""verse_start"": 21}]"
rid_cd2f7760728190e1ee8a,scripture,,Isa 45:1-10,Isa 45:1-10,Isa 45:1-10,Isa 45:1-10,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 45:1-10"", ""canonical_mt_ref"": ""Isa 45:1-10"", ""chapter_end"": 45, ""chapter_start"": 45, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 45:1-10"", ""validation_basis"": """", ""verse_end"": 10, ""verse_start"": 1}]"
rid_37669df5f667d06d5932,scripture,,Isa 45:11-17,Isa 45:11-17,Isa 45:11-17,Isa 45:11-17,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 45:11-17"", ""canonical_mt_ref"": ""Isa 45:11-17"", ""chapter_end"": 45, ""chapter_start"": 45, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 45:11-17"", ""validation_basis"": """", ""verse_end"": 17, ""verse_start"": 11}]"
rid_f9c44ef673989a2ef9c9,scripture,,Isa 45:15-20,Isa 45:15-20,Isa 45:15-20,Isa 45:15-20,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 45:15-20"", ""canonical_mt_ref"": ""Isa 45:15-20"", ""chapter_end"": 45, ""chapter_start"": 45, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 45:15-20"", ""validation_basis"": """", ""verse_end"": 20, ""verse_start"": 15}]"
rid_308d53d2c6f594fc6484,scripture,,Isa 48:12-22,Isa 48:12-22,Isa 48:12-22,Isa 48:12-22,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 48:12-22"", ""canonical_mt_ref"": ""Isa 48:12-22"", ""chapter_end"": 48, ""chapter_start"": 48, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 48:12-22"", ""validation_basis"": """", ""verse_end"": 22, ""verse_start"": 12}]"
rid_fb3286a3b716be3bc566,scripture,,Isa 48:17-22,Isa 48:17-22,Isa 48:17-22,Isa 48:17-22,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 48:17-22"", ""canonical_mt_ref"": ""Isa 48:17-22"", ""chapter_end"": 48, ""chapter_start"": 48, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 48:17-22"", ""validation_basis"": """", ""verse_end"": 22, ""verse_start"": 17}]"
rid_23e796cf24baa1d2420a,scripture,,Isa 49:1-4,Isa 49:1-4,Isa 49:1-4,Isa 49:1-4,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 49:1-4"", ""canonical_mt_ref"": ""Isa 49:1-4"", ""chapter_end"": 49, ""chapter_start"": 49, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 49:1-4"", ""validation_basis"": """", ""verse_end"": 4, ""verse_start"": 1}]"
rid_2c6dd9c4ccd8693052d7,scripture,,Isa 49:6-10,Isa 49:6-10,Isa 49:6-10,Isa 49:6-10,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 49:6-10"", ""canonical_mt_ref"": ""Isa 49:6-10"", ""chapter_end"": 49, ""chapter_start"": 49, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 49:6-10"", ""validation_basis"": """", ""verse_end"": 10, ""verse_start"": 6}]"
rid_f3a1ac3a67cfbdaf1456,scripture,,Isa 4:2-4,Isa 4:2-4,Isa 4:2-4,Isa 4:2-4,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 4:2-4"", ""canonical_mt_ref"": ""Isa 4:2-4"", ""chapter_end"": 4, ""chapter_start"": 4, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 4:2-4"", ""validation_basis"": """", ""verse_end"": 4, ""verse_start"": 2}]"
rid_d5651e629edb1dc48704,scripture,,Isa 4:2-5,Isa 4:2-5,Isa 4:2-5,Isa 4:2-5,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 4:2-5"", ""canonical_mt_ref"": ""Isa 4:2-5"", ""chapter_end"": 4, ""chapter_start"": 4, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 4:2-5"", ""validation_basis"": """", ""verse_end"": 5, ""verse_start"": 2}]"
rid_d5c12afc31445328b9db,scripture,,Isa 50:1-3,Isa 50:1-3,Isa 50:1-3,Isa 50:1-3,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 50:1-3"", ""canonical_mt_ref"": ""Isa 50:1-3"", ""chapter_end"": 50, ""chapter_start"": 50, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 50:1-3"", ""validation_basis"": """", ""verse_end"": 3, ""verse_start"": 1}]"
rid_71b3fe84003b92418b6f,scripture,,Isa 50:10-51:8,Isa 50:10-51:8,Isa 50:10-51:8,Isa 50:10-51:8,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 50:10-51:8"", ""canonical_mt_ref"": ""Isa 50:10-51:8"", ""chapter_end"": 51, ""chapter_start"": 50, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 50:10-51:8"", ""validation_basis"": """", ""verse_end"": 8, ""verse_start"": 10}]"
rid_d6e8dfd11429bf871d5d,scripture,,Isa 50:4-9,Isa 50:4-9,Isa 50:4-9,Isa 50:4-9,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 50:4-9"", ""canonical_mt_ref"": ""Isa 50:4-9"", ""chapter_end"": 50, ""chapter_start"": 50, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 50:4-9"", ""validation_basis"": """", ""verse_end"": 9, ""verse_start"": 4}]"
rid_03fafca6599b3a156cd0,scripture,,Isa 52:13-53:12,Isa 52:13-53:12,Isa 52:13-53:12,Isa 52:13-53:12,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 52:13-53:12"", ""canonical_mt_ref"": ""Isa 52:13-53:12"", ""chapter_end"": 53, ""chapter_start"": 52, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 52:13-53:12"", ""validation_basis"": """", ""verse_end"": 12, ""verse_start"": 13}]"
rid_29c24f86b54049f3ab8f,scripture,,Isa 53:7-12,Isa 53:7-12,Isa 53:7-12,Isa 53:7-12,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 53:7-12"", ""canonical_mt_ref"": ""Isa 53:7-12"", ""chapter_end"": 53, ""chapter_start"": 53, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 53:7-12"", ""validation_basis"": """", ""verse_end"": 12, ""verse_start"": 7}]"
rid_2159320effb3da6bddcb,scripture,,Isa 55:1-56:1,Isa 55:1-56:1,Isa 55:1-56:1,Isa 55:1-56:1,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 55:1-56:1"", ""canonical_mt_ref"": ""Isa 55:1-56:1"", ""chapter_end"": 56, ""chapter_start"": 55, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 55:1-56:1"", ""validation_basis"": """", ""verse_end"": 1, ""verse_start"": 1}]"
rid_7002fcf1a7d6c8d16f97,scripture,,Isa 58:1-11,Isa 58:1-11,Isa 58:1-11,Isa 58:1-11,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 58:1-11"", ""canonical_mt_ref"": ""Isa 58:1-11"", ""chapter_end"": 58, ""chapter_start"": 58, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 58:1-11"", ""validation_basis"": """", ""verse_end"": 11, ""verse_start"": 1}]"
rid_bead7107aacfe0ce9e81,scripture,,Isa 58:1-9,Isa 58:1-9,Isa 58:1-9,Isa 58:1-9,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 58:1-9"", ""canonical_mt_ref"": ""Isa 58:1-9"", ""chapter_end"": 58, ""chapter_start"": 58, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 58:1-9"", ""validation_basis"": """", ""verse_end"": 9, ""verse_start"": 1}]"
rid_4eb25ced32de0a82f2e8,scripture,,Isa 59:1-17,Isa 59:1-17,Isa 59:1-17,Isa 59:1-17,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 59:1-17"", ""canonical_mt_ref"": ""Isa 59:1-17"", ""chapter_end"": 59, ""chapter_start"": 59, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 59:1-17"", ""validation_basis"": """", ""verse_end"": 17, ""verse_start"": 1}]"
rid_613a5f1b1a33e624d353,scripture,,Isa 5:1-9,Isa 5:1-9,Isa 5:1-9,Isa 5:1-9,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 5:1-9"", ""canonical_mt_ref"": ""Isa 5:1-9"", ""chapter_end"": 5, ""chapter_start"": 5, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 5:1-9"", ""validation_basis"": """", ""verse_end"": 9, ""verse_start"": 1}]"
rid_498c51b39c251a62bdad,scripture,,Isa 5:17-25,Isa 5:17-25,Isa 5:17-25,Isa 5:17-25,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 5:17-25"", ""canonical_mt_ref"": ""Isa 5:17-25"", ""chapter_end"": 5, ""chapter_start"": 5, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 5:17-25"", ""validation_basis"": """", ""verse_end"": 25, ""verse_start"": 17}]"
rid_dea460583107611686de,scripture,,Isa 5:20-30,Isa 5:20-30,Isa 5:20-30,Isa 5:20-30,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 5:20-30"", ""canonical_mt_ref"": ""Isa 5:20-30"", ""chapter_end"": 5, ""chapter_start"": 5, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 5:20-30"", ""validation_basis"": """", ""verse_end"": 30, ""verse_start"": 20}]"
rid_a89e94473ae8cf0f2831,scripture,,Isa 5:7-16,Isa 5:7-16,Isa 5:7-16,Isa 5:7-16,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 5:7-16"", ""canonical_mt_ref"": ""Isa 5:7-16"", ""chapter_end"": 5, ""chapter_start"": 5, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 5:7-16"", ""validation_basis"": """", ""verse_end"": 16, ""verse_start"": 7}]"
rid_e14a8c6fa7cab6a53d85,scripture,,Isa 61:1-6,Isa 61:1-6,Isa 61:1-6,Isa 61:1-6,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 61:1-6"", ""canonical_mt_ref"": ""Isa 61:1-6"", ""chapter_end"": 61, ""chapter_start"": 61, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 61:1-6"", ""validation_basis"": """", ""verse_end"": 6, ""verse_start"": 1}]"
rid_70f5df2017474bb92728,scripture,,Isa 61:1-7,Isa 61:1-7,Isa 61:1-7,Isa 61:1-7,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 61:1-7"", ""canonical_mt_ref"": ""Isa 61:1-7"", ""chapter_end"": 61, ""chapter_start"": 61, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 61:1-7"", ""validation_basis"": """", ""verse_end"": 7, ""verse_start"": 1}]"
rid_1c04a2743cc97f065bd4,scripture,,Isa 63:1-7,Isa 63:1-7,Isa 63:1-7,Isa 63:1-7,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 63:1-7"", ""canonical_mt_ref"": ""Isa 63:1-7"", ""chapter_end"": 63, ""chapter_start"": 63, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 63:1-7"", ""validation_basis"": """", ""verse_end"": 7, ""verse_start"": 1}]"
rid_0ee44f141647ee93f14c,scripture,,Isa 65:8-16,Isa 65:8-16,Isa 65:8-16,Isa 65:8-16,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 65:8-16"", ""canonical_mt_ref"": ""Isa 65:8-16"", ""chapter_end"": 65, ""chapter_start"": 65, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 65:8-16"", ""validation_basis"": """", ""verse_end"": 16, ""verse_start"": 8}]"
rid_1ffbacb34c19593b1df0,scripture,,Isa 66:10-24,Isa 66:10-24,Isa 66:10-24,Isa 66:10-24,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 66:10-24"", ""canonical_mt_ref"": ""Isa 66:10-24"", ""chapter_end"": 66, ""chapter_start"": 66, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 66:10-24"", ""validation_basis"": """", ""verse_end"": 24, ""verse_start"": 10}]"
rid_f692017e33ddfefc5038,scripture,,Isa 6:1-12,Isa 6:1-12,Isa 6:1-12,Isa 6:1-12,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 6:1-12"", ""canonical_mt_ref"": ""Isa 6:1-12"", ""chapter_end"": 6, ""chapter_start"": 6, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 6:1-12"", ""validation_basis"": """", ""verse_end"": 12, ""verse_start"": 1}]"
rid_492acf32421a7642de14,scripture,,Isa 7:1-14,Isa 7:1-14,Isa 7:1-14,Isa 7:1-14,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 7:1-14"", ""canonical_mt_ref"": ""Isa 7:1-14"", ""chapter_end"": 7, ""chapter_start"": 7, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 7:1-14"", ""validation_basis"": """", ""verse_end"": 14, ""verse_start"": 1}]"
rid_21a4d38c8b39bcc1f8cc,scripture,,Isa 8:13-9,Isa 8:13-9,Isa 8:13-9,Isa 8:13-9,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 8:13-9"", ""canonical_mt_ref"": ""Isa 8:13-9"", ""chapter_end"": 8, ""chapter_start"": 8, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 8:13-9"", ""validation_basis"": """", ""verse_end"": 9, ""verse_start"": 13}]"
rid_8095fa10dedae7b5ad4a,scripture,,Isa 9:9-21,Isa 9:9-21,Isa 9:9-21,Isa 9:9-21,modern_english_reference,high,,"[{""book"": ""Isa"", ""canonical_lxx_ref"": ""Isa 9:9-21"", ""canonical_mt_ref"": ""Isa 9:9-21"", ""chapter_end"": 9, ""chapter_start"": 9, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""Isa 9:9-21"", ""validation_basis"": """", ""verse_end"": 21, ""verse_start"": 9}]"
rid_6d8a99da1f1ae35aa028,scripture,,James 1:1-12,James 1:1-12,James 1:1-12,James 1:1-12,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 1:1-12"", ""canonical_mt_ref"": ""James 1:1-12"", ""chapter_end"": 1, ""chapter_start"": 1, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 1:1-12"", ""validation_basis"": """", ""verse_end"": 12, ""verse_start"": 1}]"
rid_2c22a9d009de1253cc29,scripture,,James 1:1-18,James 1:1-18,James 1:1-18,James 1:1-18,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 1:1-18"", ""canonical_mt_ref"": ""James 1:1-18"", ""chapter_end"": 1, ""chapter_start"": 1, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 1:1-18"", ""validation_basis"": """", ""verse_end"": 18, ""verse_start"": 1}]"
rid_663541d046c596982394,scripture,,James 1:12-21,James 1:12-21,James 1:12-21,James 1:12-21,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 1:12-21"", ""canonical_mt_ref"": ""James 1:12-21"", ""chapter_end"": 1, ""chapter_start"": 1, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 1:12-21"", ""validation_basis"": """", ""verse_end"": 21, ""verse_start"": 12}]"
rid_5742abafe183467c6f05,scripture,,James 1:13-21,James 1:13-21,James 1:13-21,James 1:13-21,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 1:13-21"", ""canonical_mt_ref"": ""James 1:13-21"", ""chapter_end"": 1, ""chapter_start"": 1, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 1:13-21"", ""validation_basis"": """", ""verse_end"": 21, ""verse_start"": 13}]"
rid_c1c72b89be8e8808ee92,scripture,,James 1:22-27,James 1:22-27,James 1:22-27,James 1:22-27,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 1:22-27"", ""canonical_mt_ref"": ""James 1:22-27"", ""chapter_end"": 1, ""chapter_start"": 1, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 1:22-27"", ""validation_basis"": """", ""verse_end"": 27, ""verse_start"": 22}]"
rid_16f5f529551f8fa32a96,scripture,,James 1:22-2:1,James 1:22-2:1,James 1:22-2:1,James 1:22-2:1,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 1:22-2:1"", ""canonical_mt_ref"": ""James 1:22-2:1"", ""chapter_end"": 2, ""chapter_start"": 1, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 1:22-2:1"", ""validation_basis"": """", ""verse_end"": 1, ""verse_start"": 22}]"
rid_84db6ef2fca9e7270f03,scripture,,James 2:1,James 2:1,James 2:1,James 2:1,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 2:1"", ""canonical_mt_ref"": ""James 2:1"", ""chapter_end"": 2, ""chapter_start"": 2, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 2:1"", ""validation_basis"": """", ""verse_end"": 1, ""verse_start"": 1}]"
rid_7ac496e1325e1ac03469,scripture,,James 2:1-13,James 2:1-13,James 2:1-13,James 2:1-13,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 2:1-13"", ""canonical_mt_ref"": ""James 2:1-13"", ""chapter_end"": 2, ""chapter_start"": 2, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 2:1-13"", ""validation_basis"": """", ""verse_end"": 13, ""verse_start"": 1}]"
rid_d74621ac359a88f002f3,scripture,,James 2:14-23,James 2:14-23,James 2:14-23,James 2:14-23,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 2:14-23"", ""canonical_mt_ref"": ""James 2:14-23"", ""chapter_end"": 2, ""chapter_start"": 2, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 2:14-23"", ""validation_basis"": """", ""verse_end"": 23, ""verse_start"": 14}]"
rid_62bbccbce9daa1b898ba,scripture,,James 2:14-26,James 2:14-26,James 2:14-26,James 2:14-26,modern_english_reference,high,,"[{""book"": ""James"", ""canonical_lxx_ref"": ""James 2:14-26"", ""canonical_mt_ref"": ""James 2:14-26"", ""chapter_end"": 2, ""chapter_start"": 2, ""confidence"": ""high"", ""source_convention"": ""modern_english_reference"", ""source_ref"": ""James 2:14-26"", ""validation_basis"": """", ""verse_end"": 26, ""verse_start"": 14}]"
