day_title,service_hour,identity_key,display_ref,lifecycle_status,current_status,removed_marker,source_authority_tier,source_titles,source_editions,source_locators,attestation_bucket,current_authority,valid_from,valid_to,derivation,attesting_sources
Tuesday Eve,Eleventh Hour,rid_84a2b9f4f6446d60c2e5,Mark 13:32-37,historical_or_removed,historical_candidate_removed,superseded by rid_74d26750970f7379d7af,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 55; source_ref=Mark 13:32-37,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Tuesday Eve,Eleventh Hour,rid_b0b0b448d3e7cffda464,Ps 122:4 (LXX Ps 121:4),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 55; source_ref=Ps 122:4; Mark 13:32-14:2,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Eleventh Hour,rid_c73b635100bd6b70fcc0,Amos 5:6-14,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 54; source_ref=Amos 5:6-14,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Eleventh Hour,rid_cb849036aa32c7c89b5b,Mark 13:32-14:2,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 55; source_ref=Ps 122:4; Mark 13:32-14:2,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,First Hour,rid_00de28edc62a694408d5,"Ps 62:2,62:7 (LXX Ps 61:2; Ps 61:7)",historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text","out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 3947; source_ref=Ps 62:2,62:7",old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday Eve,First Hour,rid_0f4e1a985963d3c3064d,Zech 1:1-6,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 46; source_ref=Zech 1:1-6,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,First Hour,rid_8be9daf4ab53e4424614,Ps 62:6-7 (LXX Ps 61:6-7),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 47; source_ref=Ps 62:7,6; Luke 13:23-30",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,First Hour,rid_e2d8832a22e439862231,Lk 13:23-30,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 47; source_ref=Ps 62:7,6; Luke 13:23-30",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Ninth Hour,rid_2636aa0f9502858413e1,Ps 33:10-11 (LXX Ps 32:10-11),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 53; source_ref=Ps 33:10,11; Luke 11:37-52",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Ninth Hour,rid_5aa65ef9c811a749bc66,Hos 10:12-15,historical_or_removed,historical_candidate_removed,superseded by rid_bfa3449dafe309ebcb10,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 52; source_ref=Hos 10:12-15,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Tuesday Eve,Ninth Hour,rid_6aabe84d9ce769531566,Lk 11:37-52,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 53; source_ref=Ps 33:10,11; Luke 11:37-52",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Ninth Hour,rid_a5542ccaf2c934bbd997,Hos 11:1-2,historical_or_removed,historical_candidate_removed,superseded by rid_bfa3449dafe309ebcb10,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 52; source_ref=Hos 11:1-2,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Tuesday Eve,Ninth Hour,rid_bfa3449dafe309ebcb10,Hos 10:12-11:2,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 52; source_ref=Hos 10:12-11:2,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Sixth Hour,rid_2e643183859724ae8469,Ps 91:2-3 (LXX Ps 90:2-3),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 51; source_ref=Ps 91:2,3; John 21:34-38",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Sixth Hour,rid_39958ad229757fe28c41,Jn 21:34-38,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 51; source_ref=Ps 91:2,3; John 21:34-38",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Sixth Hour,rid_4174ab42642c34a54f1e,Hos 4:15-19,historical_or_removed,historical_candidate_removed,superseded by rid_6375e2206441e7c82c00,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 50; source_ref=Hos 4:15-19,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Tuesday Eve,Sixth Hour,rid_6375e2206441e7c82c00,Hos 4:15-5:7,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 50; source_ref=Hos 4:15-5:7,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Sixth Hour,rid_6a9295908d82ab679d2e,Lk 21:34-38,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 4262; source_ref=Lk 21:34-38,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday Eve,Sixth Hour,rid_a5512dbf2aba7b654f97,Hos 5:1-7,historical_or_removed,historical_candidate_removed,superseded by rid_6375e2206441e7c82c00,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 50; source_ref=Hos 5:1-7,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Tuesday Eve,Sixth Hour,rid_bb075d6d55756034bb0b,Ps 29:1-2 (LXX Ps 28:1-2),historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 4249; source_ref=Ps 29:1-2,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday Eve,Third Hour,rid_493778d4a6a4ba640417,"Ps 13:3,13:5 (LXX Ps 12:3; Ps 12:5)",candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 49; source_ref=Ps 13:3,5; Luke 13:31-35",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Third Hour,rid_6b37badae9b1d2fe42b9,"Ps 28:2,28:9 (LXX Ps 27:2; Ps 27:9)",historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text","out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 4100; source_ref=Ps 28:2,28:9",old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday Eve,Third Hour,rid_b9224e7edb547a30e943,Lk 13:31-35,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 49; source_ref=Ps 13:3,5; Luke 13:31-35",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday Eve,Third Hour,rid_f5ce91b8996a871b27ba,Mal 1:1-9,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 48; source_ref=Mal 1:1-9,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday,Eleventh Hour,rid_074f82179a447e761e63,"Ps 6:2-3,69:17 (LXX Ps 6:2-3,69:17; Ps 68:17)",historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text","out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8419; source_ref=Ps 6:2-3,69:17",old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Wednesday,Eleventh Hour,rid_2743446b52a2479a34ac,Jn 12:27-36,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 77; source_ref=Ps 6:2-3; Ps 69:17; John 12:27-36 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 26; source_ref=John 12:27-36,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Eleventh Hour,rid_277b3bf74110c25ffb6e,Isa 28:16-29,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 76; source_ref=Isa 28:16-29 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 23; source_ref=Isaiah 28:16-29,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Eleventh Hour,rid_6a749188726ed430761c,Ps 6:2-3,candidate_current_pending_current_authority_check,pending_psalm_equivalence_unresolved,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 77; source_ref=Ps 6:2-3; Ps 69:17; John 12:27-36,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday,Eleventh Hour,rid_7727752ced614b97f28b,Ps 6:1-2 (LXX Ps 6:2-3),current,current_confirmed_coptic_reader,,current_authority,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 24; source_ref=Psalm 6:2-3,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day
Wednesday,Eleventh Hour,rid_a2e15120b4b9057e101f,Ps 69:16 (LXX Ps 68:17),current,current_confirmed_coptic_reader,,current_authority,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 25; source_ref=Psalm 68:17,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day
Wednesday,Eleventh Hour,rid_f7dce566f98596f724e3,Ps 69:17 (LXX Ps 68:17),candidate_current_pending_current_authority_check,pending_psalm_equivalence_unresolved,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 77; source_ref=Ps 6:2-3; Ps 69:17; John 12:27-36,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday,First Hour,rid_03fee652493b21f24f4e,Ps 51:4 (LXX Ps 50:6),current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 61; source_ref=Ps 51:4; Ps 33:10; John 11:46-57 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 4; source_ref=Psalm 50:6,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,First Hour,rid_0f3829504fa23a82482d,"Ps 33:10,51:4 (LXX Ps 32:10; Ps 50:4)",historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text","out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 7341; source_ref=Ps 33:10,51:4",old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Wednesday,First Hour,rid_18b6dea20e9d1e9ef8dd,Wis 1:20-2:15,historical_or_removed,historical_candidate_removed,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 59; source_ref=Wis 1:20-2:15,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Wednesday,First Hour,rid_2397fc80704f44df38d6,Hos 5:13-6:3,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 58; source_ref=Hos 5:13-6:3 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 3; source_ref=Hosea 5:13-6:3,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,First Hour,rid_39fa796fd662e4a38893,Prov 3:5-14,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 57; source_ref=Prov 3:5-14 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 2; source_ref=Proverbs 3:5-14,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,First Hour,rid_467e73392b86e856773a,Jn 11:46-57,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 61; source_ref=Ps 51:4; Ps 33:10; John 11:46-57 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 6; source_ref=John 11:46-57,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,First Hour,rid_636dfd619b2a6d26e7c7,Wis 3:12-24,historical_or_removed,historical_candidate_removed,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 60; source_ref=Wis 3:12-24,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Wednesday,First Hour,rid_9905be0bd5f113e1fd65,Exod 17:1-7,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 56; source_ref=Exod 17:1-7 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 1; source_ref=Exodus 17:1-7,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,First Hour,rid_e2e0dbf183569f4ac715,Ps 33:10 (LXX Ps 32:10),current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 61; source_ref=Ps 51:4; Ps 33:10; John 11:46-57 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 5; source_ref=Psalm 32:10,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Ninth Hour,rid_0454a5416c3e8f3cf699,Isa 48:1-6,historical_or_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 308 line 7779 as Isa 48:1-6; absent from Coptic Reader Wednesday Day fixture supplied by George)",historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 7779; source_ref=Isa 48:1-6,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,st_mary_ottawa_pascha
Wednesday,Ninth Hour,rid_448071a4438a77092116,Num 20:1-13,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 71; source_ref=Num 20:1-13 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 19; source_ref=Numbers 20:1-13,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Ninth Hour,rid_4eb25ced32de0a82f2e8,Isa 59:1-17,historical_or_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 320 line 8091 as Isa 59:1-17; absent from Coptic Reader Wednesday Day fixture supplied by George)",historical_printed_witness; working_local_source,St. Mary Ottawa Holy Pascha extracted text; pierresaid Katameros API SQLite source bundled in repo,"Lent 1734 A.M., 2018 A.D. eBook extracted text; local repo snapshot of pierresaid Katameros API SQLite database",out/data/pascha_day_hour_index.csv:row 73; source_ref=Isa 59:1-17 || out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8091; source_ref=Isa 59:1-17,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite; st_mary_ottawa_pascha
Wednesday,Ninth Hour,rid_70dcf815719cbba3ec68,Gen 24:1-9,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 70; source_ref=Gen 24:1-9 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 18; source_ref=Genesis 24:1-9,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Ninth Hour,rid_8091c39de4e32d4ce20d,Prov 1:10-33,historical_or_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 318 line 8038 as Prov 1:10-33; absent from Coptic Reader Wednesday Day fixture supplied by George)",historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8038; source_ref=Prov 1:10-33,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,st_mary_ottawa_pascha
Wednesday,Ninth Hour,rid_b7a5aa85795a1f68b5a2,Prov 1:11-35,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 72; source_ref=Prov 1:11-35 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 20; source_ref=Proverbs 1:11-35,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Ninth Hour,rid_c1d60b035931158ae984,Ps 41:5-7 (LXX Ps 40:6-8),current,current_confirmed_coptic_reader; historical_witness,,current_authority; historical_printed_witness,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; St. Mary Ottawa Holy Pascha extracted text","Lent 1734 A.M., 2018 A.D. eBook extracted text; manual Coptic Reader fixture supplied by George, 2026-06-15",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8190; source_ref=Ps 41:5-7 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 21; source_ref=Psalm 40:6-8,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; st_mary_ottawa_pascha
Wednesday,Ninth Hour,rid_dacc0ef488f6aaeb8c7d,Ps 41:5-6 (LXX Ps 40:5-6),candidate_current_pending_current_authority_check,pending_psalm_equivalence_unresolved,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 75; source_ref=Ps 41:5-6; Matt 26:3-16,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday,Ninth Hour,rid_e09e980c6a31758ca3a0,Zech 11:11-14,historical_or_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 322 line 8133 as Zech 11:11-14; absent from Coptic Reader Wednesday Day fixture supplied by George)",historical_printed_witness; working_local_source,St. Mary Ottawa Holy Pascha extracted text; pierresaid Katameros API SQLite source bundled in repo,"Lent 1734 A.M., 2018 A.D. eBook extracted text; local repo snapshot of pierresaid Katameros API SQLite database",out/data/pascha_day_hour_index.csv:row 74; source_ref=Zech 11:11-14 || out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8133; source_ref=Zech 11:11-14,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite; st_mary_ottawa_pascha
Wednesday,Ninth Hour,rid_ee62ed11065129a5f12c,Matt 26:3-16,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 75; source_ref=Ps 41:5-6; Matt 26:3-16 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 22; source_ref=Matthew 26:3-16,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Sixth Hour,rid_2085cfd33c7ff758f1c4,Ps 84:1 (LXX Ps 83:2),current,current_confirmed_coptic_reader,,current_authority,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 15; source_ref=Psalm 83:2,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day
