prayer_group,prayer_key,prayer_name,service_order,reading_type,raw_ref,display_ref,canonical_ref,matched_ref,source_title,source_url,source_page,notes,source_kind
daily_hours,ninth_hour,Ninth Hour (None),4,psalm,Psalm 96; Psalm 97; Psalm 98; Psalm 99; Psalm 100; Psalm 101; Psalm 110; Psalm 111; Psalm 112; Psalm 113; Psalm 116:1-9; Psalm 116:10-19,Psalm 95 (96); Psalm 96 (97); Psalm 97 (98); Psalm 98 (99); Psalm 99 (100); Psalm 100 (101); Psalm 109 (110); Psalm 110 (111); Psalm 111 (112); Psalm 112 (113); Psalm 114 (116:1-9); Psalm 115 (116:10-19),Ps 96; Psalm 97; Psalm 98; Psalm 99; Psalm 100; Psalm 101; Psalm 110; Psalm 111; Psalm 112; Psalm 113; Psalm 116:1-9; Psalm 116:10-19,Ps 116:1-9,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),The Agpeya splits Psalm 116 into two Psalm headings here; canonical raw_ref preserves the standard numbering as Psalm 116:1-9 and Psalm 116:10-19.,agpeya
daily_hours,ninth_hour,Ninth Hour (None),4,psalm,Psalm 96; Psalm 97; Psalm 98; Psalm 99; Psalm 100; Psalm 101; Psalm 110; Psalm 111; Psalm 112; Psalm 113; Psalm 116:1-9; Psalm 116:10-19,Psalm 95 (96); Psalm 96 (97); Psalm 97 (98); Psalm 98 (99); Psalm 99 (100); Psalm 100 (101); Psalm 109 (110); Psalm 110 (111); Psalm 111 (112); Psalm 112 (113); Psalm 114 (116:1-9); Psalm 115 (116:10-19),Ps 96; Psalm 97; Psalm 98; Psalm 99; Psalm 100; Psalm 101; Psalm 110; Psalm 111; Psalm 112; Psalm 113; Psalm 116:1-9; Psalm 116:10-19,Ps 116:10-19,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),The Agpeya splits Psalm 116 into two Psalm headings here; canonical raw_ref preserves the standard numbering as Psalm 116:1-9 and Psalm 116:10-19.,agpeya
daily_hours,ninth_hour,Ninth Hour (None),4,gospel,Luke 9:10-17,Luke 9:10-17,Lk 9:10-17,Lk 9:10-17,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Gospel of the Ninth Hour.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 117,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 118,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 120,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 121,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 122,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 123,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 124,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 125,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 126,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 127,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 128,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,psalm,Psalm 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Psalm 116 (117); Psalm 117 (118); Psalm 119 (120); Psalm 120 (121); Psalm 121 (122); Psalm 122 (123); Psalm 123 (124); Psalm 124 (125); Psalm 125 (126); Psalm 126 (127); Psalm 127 (128); Psalm 128 (129),Ps 117; Psalm 118; Psalm 120; Psalm 121; Psalm 122; Psalm 123; Psalm 124; Psalm 125; Psalm 126; Psalm 127; Psalm 128; Psalm 129,Ps 129,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Canonical raw_ref uses standard English numbering; display_ref preserves the Agpeya printed numbering.,agpeya
daily_hours,eleventh_hour,Eleventh Hour (Vespers),5,gospel,Luke 4:38-41,Luke 4:38-41,Lk 4:38-41,Lk 4:38-41,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Gospel of the Eleventh Hour.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 130,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 131,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 132,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 133,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 134,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 137,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 138,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 141,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 142,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 146,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 147:1-11,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,psalm,Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 137 (138); Psalm 140 (141); Psalm 141 (142); Psalm 145 (146); Psalm 146 (147:1-11); Psalm 147 (147:12-20),Ps 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 138; Psalm 141; Psalm 142; Psalm 146; Psalm 147:1-11; Psalm 147:12-20,Ps 147:12-20,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Twelfth Hour only; the Veil prayer below is stored separately.,agpeya
daily_hours,twelfth_hour,Twelfth Hour (Compline / Before Sleep),6,gospel,Luke 2:25-32,Luke 2:25-32,Lk 2:25-32,Lk 2:25-32,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),Gospel of the Twelfth Hour.,agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 4,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
