study_slug,testament,book,chapter,study_passages,matched_reading_ref,identity_key,occasion_id,occasion_short_label,collection_type,season,service,hour,slot,bridge_basis,confidence,status,attesting_edition,hour_theme,homily_ref,occurrence_count_for_this_passage
isaiah-53-the-suffering-servant,Old Testament,Isaiah,53,Isaiah 53,Isa 53:7-12,rid_29c24f86b54049f3ab8f,good-friday,Good Friday,,Pascha / Holy Week,Sixth Hour,Sixth Hour,OT2,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the Cross and the Lord's willing suffering,,1
isaiah-54-55-covenant-mercy-and-invitation,Old Testament,Isaiah,54,Isaiah 54; Isaiah 55,Isa 55:1-56:1,rid_2159320effb3da6bddcb,great-thursday,Great Thursday,,Pascha / Holy Week,Liturgy of Blessing of the Water,Liturgy of Blessing of the Water,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",,,1
isaiah-55-come-to-the-waters-and-the-everlasting-covenant,Old Testament,Isaiah,55,Isaiah 55,Isa 55:1-56:1,rid_2159320effb3da6bddcb,great-thursday,Great Thursday,,Pascha / Holy Week,Liturgy of Blessing of the Water,Liturgy of Blessing of the Water,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",,,1
isaiah-56-57-inclusion-and-false-worship,Old Testament,Isaiah,56,Isaiah 56; Isaiah 57,Isa 55:1-56:1,rid_2159320effb3da6bddcb,great-thursday,Great Thursday,,Pascha / Holy Week,Liturgy of Blessing of the Water,Liturgy of Blessing of the Water,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",,,1
isaiah-58-59-true-fasting-and-intercession,Old Testament,Isaiah,58,Isaiah 58; Isaiah 59,Isa 59:1-17,rid_4eb25ced32de0a82f2e8,wednesday,Wednesday,,Pascha / Holy Week,Ninth Hour,Ninth Hour,OT4,missing,,historical_candidate_removed,local repo snapshot of pierresaid Katameros API SQLite database,the saving death of Christ and repentance,,1
isaiah-58-59-true-fasting-and-intercession,Old Testament,Isaiah,58,Isaiah 58; Isaiah 59,Isa 59:1-17,rid_4eb25ced32de0a82f2e8,wednesday-ninth-hour,Wednesday | Ninth Hour,,Pascha / Holy Week,Ninth Hour,Ninth Hour,Prophecy,missing,,historical_candidate_removed,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the saving death of Christ and repentance,,1
isaiah-58-59-true-fasting-and-intercession,Old Testament,Isaiah,58,Isaiah 58; Isaiah 59,Isa 58:1-11,rid_7002fcf1a7d6c8d16f97,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-58-59-true-fasting-and-intercession,Old Testament,Isaiah,58,Isaiah 58; Isaiah 59,Isa 58:1-11,rid_7002fcf1a7d6c8d16f97,great-thursday,Great Thursday,,Pascha / Holy Week,First Hour,First Hour,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the beginning of the day and watchfulness,,1
isaiah-58-59-true-fasting-and-intercession,Old Testament,Isaiah,58,Isaiah 58; Isaiah 59,Isa 58:1-9,rid_bead7107aacfe0ce9e81,great-thursday,Great Thursday,,Pascha / Holy Week,First Hour,First Hour,OT3,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
isaiah-6-isaiah-call,Old Testament,Isaiah,6,Isaiah 6,Isa 6:1-12,rid_f692017e33ddfefc5038,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-60-62-zion-glory-and-anointed-good-news,Old Testament,Isaiah,60,Isaiah 60; Isaiah 61; Isaiah 62,Isa 61:1-7,rid_70f5df2017474bb92728,great-thursday,Great Thursday,,Pascha / Holy Week,Ninth Hour,Ninth Hour,OT2,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the saving death of Christ and repentance,,1
isaiah-60-62-zion-glory-and-anointed-good-news,Old Testament,Isaiah,60,Isaiah 60; Isaiah 61; Isaiah 62,Isa 61:1-6,rid_e14a8c6fa7cab6a53d85,great-thursday,Great Thursday,,Pascha / Holy Week,Ninth Hour,Ninth Hour,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the saving death of Christ and repentance,,1
isaiah-63-64-divine-warrior-and-communal-lament,Old Testament,Isaiah,63,Isaiah 63; Isaiah 64,Isa 63:1-7,rid_1c04a2743cc97f065bd4,good-friday,Good Friday,,Pascha / Holy Week,Third Hour,Third Hour,OT4,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the descent of the Holy Spirit and the trial of the heart,,1
isaiah-65-66-new-heavens-new-earth-and-final-worship,Old Testament,Isaiah,65,Isaiah 65; Isaiah 66,Isa 65:8-16,rid_0ee44f141647ee93f14c,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-65-66-new-heavens-new-earth-and-final-worship,Old Testament,Isaiah,65,Isaiah 65; Isaiah 66,Isa 66:10-24,rid_1ffbacb34c19593b1df0,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-7-8-immanuel-and-assyrian-threat,Old Testament,Isaiah,7,Isaiah 7; Isaiah 8,Isa 8:13-9,rid_21a4d38c8b39bcc1f8cc,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-7-8-immanuel-and-assyrian-threat,Old Testament,Isaiah,7,Isaiah 7; Isaiah 8,Isa 7:1-14,rid_492acf32421a7642de14,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-9-12-messianic-light-and-thanksgiving,Old Testament,Isaiah,9,Isaiah 9; Isaiah 10; Isaiah 11; Isaiah 12,Isa 12:2-13:10,rid_10578ba445da60f939f0,good-friday,Good Friday,,Pascha / Holy Week,Sixth Hour,Sixth Hour,OT3,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the Cross and the Lord's willing suffering,,1
isaiah-9-12-messianic-light-and-thanksgiving,Old Testament,Isaiah,9,Isaiah 9; Isaiah 10; Isaiah 11; Isaiah 12,Isa 11:10-16,rid_17f67d20179e4647e731,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-9-12-messianic-light-and-thanksgiving,Old Testament,Isaiah,9,Isaiah 9; Isaiah 10; Isaiah 11; Isaiah 12,Isa 10:1-4,rid_1b71fb689c25c031a97a,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-9-12-messianic-light-and-thanksgiving,Old Testament,Isaiah,9,Isaiah 9; Isaiah 10; Isaiah 11; Isaiah 12,Isa 10:12-21,rid_261e16223cf9307a0a24,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-9-12-messianic-light-and-thanksgiving,Old Testament,Isaiah,9,Isaiah 9; Isaiah 10; Isaiah 11; Isaiah 12,Isa 12:1-2,rid_3808a4494242e428c6ef,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
isaiah-9-12-messianic-light-and-thanksgiving,Old Testament,Isaiah,9,Isaiah 9; Isaiah 10; Isaiah 11; Isaiah 12,Isa 9:9-21,rid_8095fa10dedae7b5ad4a,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
jeremiah-11-12-covenant-betrayal-and-the-innocent-lamb,Old Testament,Jeremiah,11,Jeremiah 11; Jeremiah 12,Jer 12:1-14,rid_0946df3427160b8ebe38,good-friday,Good Friday,,Pascha / Holy Week,Eleventh Hour,Eleventh Hour,OT1,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the late call to repentance and mercy,,1
jeremiah-11-12-covenant-betrayal-and-the-innocent-lamb,Old Testament,Jeremiah,11,Jeremiah 11; Jeremiah 12,Jer 11:18-12:13,rid_145d2c9c04a366b7ee0b,good-friday,Good Friday,,Pascha / Holy Week,Ninth Hour,Ninth Hour,OT1,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the saving death of Christ and repentance,,1
jeremiah-13-the-ruined-linen-girdle-and-bright-saturday-warning,Old Testament,Jeremiah,13,Jeremiah 13,Jer 13:15-22,rid_b5805b639a39b0478c1e,3rd-hour,3RD HOUR,,Pascha / Holy Week,3rd Hour,3rd Hour,Prophecy,missing,,current_public_or_local_reference,local package snapshot,,,1
jeremiah-16-17-life-as-sign-and-the-heart-examined,Old Testament,Jeremiah,16,Jeremiah 16; Jeremiah 17,Jer 16:9-13,rid_dfc183cd3c70f6d0c11e,wednesday-eve,Wednesday Eve,,Pascha / Holy Week,Sixth Hour,Sixth Hour,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the Cross and the Lord's willing suffering,,1
jeremiah-16-life-as-sign-exile-and-the-nations-turning-from-idols,Old Testament,Jeremiah,16,Jeremiah 16,Jer 16:9-13,rid_dfc183cd3c70f6d0c11e,wednesday-eve,Wednesday Eve,,Pascha / Holy Week,Sixth Hour,Sixth Hour,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the Cross and the Lord's willing suffering,,1
jeremiah-21-23-kings-shepherds-and-righteous-branch,Old Testament,Jeremiah,21,Jeremiah 21; Jeremiah 22; Jeremiah 23,Jer 22:29-23:6,rid_83c98f60585bb30ff4b0,good-friday,Good Friday,,Pascha / Holy Week,First Hour,First Hour,OT4,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
jeremiah-30-31-book-of-consolation-and-new-covenant,Old Testament,Jeremiah,30,Jeremiah 30; Jeremiah 31,Jer 31:31-34,rid_927f8866ee2b958ca552,9th-hour,9TH HOUR,,Pascha / Holy Week,9th Hour,9th Hour,Prophecy,missing,,current_public_or_local_reference,local package snapshot,,,1
jeremiah-42-44-flight-to-egypt,Old Testament,Jeremiah,42,Jeremiah 42; Jeremiah 43; Jeremiah 44,Jer 43:5-11,rid_af6bf4bf6c1d0b812cd2,wednesday-eve,Wednesday Eve,,Pascha / Holy Week,First Hour,First Hour,OT1,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
jeremiah-7-temple-sermon,Old Testament,Jeremiah,7,Jeremiah 7,Jer 7:2-15,rid_1cb2d1b2c02e66478268,great-thursday,Great Thursday,,Pascha / Holy Week,Sixth Hour,Sixth Hour,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the Cross and the Lord's willing suffering,,1
jeremiah-8-refused-repentance-and-no-balm-in-gilead,Old Testament,Jeremiah,8,Jeremiah 8,Jer 8:17-9:6,rid_11318755d7e7bb01e045,great-thursday-eve,Great Thursday Eve,,Pascha / Holy Week,First Hour,First Hour,OT1,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
jeremiah-8-refused-repentance-and-no-balm-in-gilead,Old Testament,Jeremiah,8,Jeremiah 8,Jer 8:4-9,rid_16337d9b7cbd88ba893e,great-thursday-eve,Great Thursday Eve,,Pascha / Holy Week,Eleventh Hour,Eleventh Hour,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the late call to repentance and mercy,,1
jeremiah-9-lament-and-knowing-the-lord,Old Testament,Jeremiah,9,Jeremiah 9,Jer 9:7-11,rid_000333f2b55f4f89b928,great-thursday-eve,Great Thursday Eve,,Pascha / Holy Week,Ninth Hour,Ninth Hour,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the saving death of Christ and repentance,,1
jeremiah-9-lament-and-knowing-the-lord,Old Testament,Jeremiah,9,Jeremiah 9,Jer 8:17-9:6,rid_11318755d7e7bb01e045,great-thursday-eve,Great Thursday Eve,,Pascha / Holy Week,First Hour,First Hour,OT1,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
jeremiah-9-lament-and-knowing-the-lord,Old Testament,Jeremiah,9,Jeremiah 9,Jer 9:6-10,rid_6d48106270b82e0e3bd4,great-thursday-eve,Great Thursday Eve,,Pascha / Holy Week,Ninth Hour,Ninth Hour,OT1,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the saving death of Christ and repentance,,1
jeremiah-9-lament-and-knowing-the-lord,Old Testament,Jeremiah,9,Jeremiah 9,Jer 9:12-19,rid_fcbca4c8026ae9ed4e8f,monday,Monday,,Pascha / Holy Week,Third Hour,Third Hour,OT2,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the descent of the Holy Spirit and the trial of the heart,,1
jeremiah-9-lament-and-knowing-the-lord,Old Testament,Jeremiah,9,Jeremiah 9,Jer 9:12-19,rid_fcbca4c8026ae9ed4e8f,tuesday,Tuesday,,Pascha / Holy Week,Third Hour,Third Hour,OT2,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the descent of the Holy Spirit and the trial of the heart,,1
job-1-2-the-righteous-sufferer-tested,Old Testament,Job,1,Job 1; Job 2,Job 1:1-22,rid_e257b21fe3ae5c18cbf5,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,2
job-11-14-zophar-and-job-hope-beyond-death,Old Testament,Job,11,Job 11; Job 12; Job 13; Job 14,Job 12:1-25,rid_09cc05198438a5dfaace,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-11-14-zophar-and-job-hope-beyond-death,Old Testament,Job,11,Job 11; Job 12; Job 13; Job 14,Job 13:1-28,rid_194c226ed96d82296199,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-11-14-zophar-and-job-hope-beyond-death,Old Testament,Job,11,Job 11; Job 12; Job 13; Job 14,Job 12:18-13:1,rid_1bd94b83cab75135b002,good-friday,Good Friday,,Pascha / Holy Week,First Hour,First Hour,OT7,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
job-11-14-zophar-and-job-hope-beyond-death,Old Testament,Job,11,Job 11; Job 12; Job 13; Job 14,Job 14:1-22,rid_3e96235f46cac5288beb,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-11-14-zophar-and-job-hope-beyond-death,Old Testament,Job,11,Job 11; Job 12; Job 13; Job 14,Job 11:1-20,rid_5e54f07474343f60c6a8,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-11-14-zophar-and-job-hope-beyond-death,Old Testament,Job,11,Job 11; Job 12; Job 13; Job 14,Job 12:17-13:1,rid_7b236fc4fd0b2fc92efb,good-friday,Good Friday,,Pascha / Holy Week,First Hour,First Hour,Prophecy,missing,,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text",the beginning of the day and watchfulness,,1
job-15-17-second-cycle-begins,Old Testament,Job,15,Job 15; Job 16; Job 17,Job 16:1-17,rid_aa0b7a0d4f8b63882303,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-15-17-second-cycle-begins,Old Testament,Job,15,Job 15; Job 16; Job 17,Job 15:1-35,rid_e0c7423a483f175f457b,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-18-21-wickedness-debate,Old Testament,Job,18,Job 18; Job 19; Job 20; Job 21,Job 19:1-26,rid_00952536c7e60965ed13,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-18-21-wickedness-debate,Old Testament,Job,18,Job 18; Job 19; Job 20; Job 21,Job 18:1-21,rid_3aa2028cfd5a5e6e24cb,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-18-21-wickedness-debate,Old Testament,Job,18,Job 18; Job 19; Job 20; Job 21,Job 20:1-29,rid_5cb02cd760ba1de1281b,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-18-21-wickedness-debate,Old Testament,Job,18,Job 18; Job 19; Job 20; Job 21,Job 21:1-34,rid_8cd300cf317fb39411e3,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-22-24-eliphaz-accuses-and-job-seeks-god,Old Testament,Job,22,Job 22; Job 23; Job 24,Job 23:2-17,rid_5f20dd8e89269bd707d6,tuesday,Tuesday,,Pascha / Holy Week,First Hour,First Hour,OT2,missing,,historical_candidate_removed,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
job-22-24-eliphaz-accuses-and-job-seeks-god,Old Testament,Job,22,Job 22; Job 23; Job 24,Job 23:2-24:25,rid_6546e2768925e859a2a6,tuesday,Tuesday,,Pascha / Holy Week,First Hour,First Hour,OT2,missing,,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
job-22-24-eliphaz-accuses-and-job-seeks-god,Old Testament,Job,22,Job 22; Job 23; Job 24,Job 24:1-25,rid_a2e0d4c29f4097baa4a2,tuesday,Tuesday,,Pascha / Holy Week,First Hour,First Hour,OT2,missing,,historical_candidate_removed,local repo snapshot of pierresaid Katameros API SQLite database,the beginning of the day and watchfulness,,1
job-22-24-eliphaz-accuses-and-job-seeks-god,Old Testament,Job,22,Job 22; Job 23; Job 24,Job 22:1-30,rid_b5cfe71ce05b2adf385c,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
job-25-28-wisdom-hidden-with-god,Old Testament,Job,25,Job 25; Job 26; Job 27; Job 28,Job 25:1-6,rid_07bf51e9ea4f9567d34b,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,prophecy,,prophecy,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
